*******************************************************************************
 Revised: July 31, 2013                  Earth                              399
 
 GEOPHYSICAL PROPERTIES (revised Aug 15, 2018):
  Vol. Mean Radius (km)    = 6371.01+-0.02   Mass x10^24 (kg)= 5.97219+-0.0006
  Equ. radius, km          = 6378.137        Mass layers:
  Polar axis, km           = 6356.752          Atmos         = 5.1   x 10^18 kg
  Flattening               = 1/298.257223563   oceans        = 1.4   x 10^21 kg
  Density, g/cm^3          = 5.51              crust         = 2.6   x 10^22 kg
  J2 (IERS 2010)           = 0.00108262545     mantle        = 4.043 x 10^24 kg
  g_p, m/s^2  (polar)      = 9.8321863685      outer core    = 1.835 x 10^24 kg
  g_e, m/s^2  (equatorial) = 9.7803267715      inner core    = 9.675 x 10^22 kg
  g_o, m/s^2               = 9.82022         Fluid core rad  = 3480 km
  GM, km^3/s^2             = 398600.435436   Inner core rad  = 1215 km
  GM 1-sigma, km^3/s^2     =      0.0014     Escape velocity = 11.186 km/s
  Rot. Rate (rad/s)        = 0.00007292115   Surface area:
  Mean sidereal day, hr    = 23.9344695944     land          = 1.48 x 10^8 km
  Mean solar day 2000.0, s = 86400.002         sea           = 3.62 x 10^8 km
  Mean solar day 1820.0, s = 86400.0         Love no., k2    = 0.299
  Moment of inertia        = 0.3308          Atm. pressure   = 1.0 bar
  Mean temperature, K      = 270             Volume, km^3    = 1.08321 x 10^12
  Mean effect. IR temp, K  = 255             Magnetic moment = 0.61 gauss Rp^3
  Geometric albedo         = 0.367           Vis. mag. V(1,0)= -3.86
  Solar Constant (W/m^2)   = 1367.6 (mean), 1414 (perihelion), 1322 (aphelion)
 HELIOCENTRIC ORBIT CHARACTERISTICS:
  Obliquity to orbit, deg  = 23.4392911  Sidereal orb period  = 1.0000174 y
  Orbital speed, km/s      = 29.79       Sidereal orb period  = 365.25636 d
  Mean daily motion, deg/d = 0.9856474   Hill's sphere radius = 234.9       
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Thu Feb 18 09:39:33 2021 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE431mx}
Center body name: Solar System Barycenter (0)     {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2018-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2021-Jan-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)                                                  
Output units    : AU-D
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2458795.500000000, A.D. 2019-Nov-08 00:00:00.0000,  6.972364909013764E-01,  7.083175299053741E-01, -2.050805555259439E-05, -1.245675504759793E-02,  1.209065726104756E-02, -1.326666722863735E-07,
2458796.500000000, A.D. 2019-Nov-09 00:00:00.0000,  6.846745538100757E-01,  7.203009540130867E-01, -2.070080694202863E-05, -1.266650742051314E-02,  1.187560809045907E-02, -2.537349881708967E-07,
2458797.500000000, A.D. 2019-Nov-10 00:00:00.0000,  6.719047016722323E-01,  7.320675914443774E-01, -2.101646190477413E-05, -1.287258312221362E-02,  1.165709475532865E-02, -3.775959290619684E-07,
2458798.500000000, A.D. 2019-Nov-11 00:00:00.0000,  6.589306164155888E-01,  7.436140092435640E-01, -2.145509729690482E-05, -1.307497241225798E-02,  1.143517824617322E-02, -4.987370586020334E-07,
2458799.500000000, A.D. 2019-Nov-12 00:00:00.0000,  6.457559875996687E-01,  7.549368306846744E-01, -2.201104772098418E-05, -1.327366950568890E-02,  1.120990955432777E-02, -6.112039188578480E-07,
2458800.500000000, A.D. 2019-Nov-13 00:00:00.0000,  6.323845095090496E-01,  7.660327238868757E-01, -2.267254061504056E-05, -1.346867021505097E-02,  1.098132697468900E-02, -7.087786769765303E-07,
2458801.500000000, A.D. 2019-Nov-14 00:00:00.0000,  6.188198813524599E-01,  7.768983880816541E-01, -2.342158222797588E-05, -1.365996814329039E-02,  1.074945423151672E-02, -7.853009963560601E-07,
2458802.500000000, A.D. 2019-Nov-15 00:00:00.0000,  6.050658118153373E-01,  7.875305387012076E-01, -2.423422395282650E-05, -1.384754988885959E-02,  1.051430008378608E-02, -8.350998270204941E-07,
2458803.500000000, A.D. 2019-Nov-16 00:00:00.0000,  5.911260286027507E-01,  7.979258929711276E-01, -2.508129156959148E-05, -1.403138999228950E-02,  1.027585975066945E-02, -8.534758899762836E-07,
2458804.500000000, A.D. 2019-Nov-17 00:00:00.0000,  5.770042928441507E-01,  8.080811578230466E-01, -2.592959326475215E-05, -1.421144637873040E-02,  1.003411808064296E-02, -8.371659112733343E-07,
2458805.500000000, A.D. 2019-Nov-18 00:00:00.0000,  5.627044175769806E-01,  8.179930216926327E-01, -2.674355958671920E-05, -1.438765681527891E-02,  9.789054075430539E-03, -7.847358378657689E-07,
2458806.500000000, A.D. 2019-Nov-19 00:00:00.0000,  5.482302891785131E-01,  8.276581513347421E-01, -2.748723026734916E-05, -1.455993656332218E-02,  9.540646342585730E-03, -6.968798052220829E-07,
2458807.500000000, A.D. 2019-Nov-20 00:00:00.0000,  5.335858905497771E-01,  8.370731944610594E-01, -2.812649127895525E-05, -1.472817722343729E-02,  9.288879282185889E-03, -5.766212639367660E-07,
2458808.500000000, A.D. 2019-Nov-21 00:00:00.0000,  5.187753248074464E-01,  8.462347889592866E-01, -2.863145953673463E-05, -1.489224693483493E-02,  9.033750089164157E-03, -4.294019683336739E-07,
2458809.500000000, A.D. 2019-Nov-22 00:00:00.0000,  5.038028378576728E-01,  8.551395795600780E-01, -2.897887908700680E-05, -1.505199256263962E-02,  8.775276624790886E-03, -2.630020278438280E-07,
2458810.500000000, A.D. 2019-Nov-23 00:00:00.0000,  4.886728373519177E-01,  8.637842426242449E-01, -2.915431081142535E-05, -1.520724493701983E-02,  8.513505614048865E-03, -8.718729763679916E-08,
2458811.500000000, A.D. 2019-Nov-24 00:00:00.0000,  4.733899044729349E-01,  8.721655186632229E-01, -2.915378785978234E-05, -1.535782803583044E-02,  8.248519548534240E-03,  8.701911397566279E-08,
2458812.500000000, A.D. 2019-Nov-25 00:00:00.0000,  4.579587946179448E-01,  8.802802500708845E-01, -2.898454458962947E-05, -1.550357180306425E-02,  7.980439750664339E-03,  2.484493142138093E-07,
2458813.500000000, A.D. 2019-Nov-26 00:00:00.0000,  4.423844243089326E-01,  8.881254189730591E-01, -2.866450445239589E-05, -1.564432633207281E-02,  7.709423262277028E-03,  3.871151667382228E-07,
2458814.500000000, A.D. 2019-Nov-27 00:00:00.0000,  4.266718448029011E-01,  8.956981785677485E-01, -2.822047420652433E-05, -1.577997359812553E-02,  7.435653086217861E-03,  4.954072123527568E-07,
2458815.500000000, A.D. 2019-Nov-28 00:00:00.0000,  4.108262067495846E-01,  9.029958722319773E-01, -2.768535444234746E-05, -1.591043317775551E-02,  7.159324071535261E-03,  5.688137476224086E-07,
2458816.500000000, A.D. 2019-Nov-29 00:00:00.0000,  3.948527228009325E-01,  9.100160380472437E-01, -2.709495540997714E-05, -1.603566066362973E-02,  6.880628606437826E-03,  6.059839199455330E-07,
2458817.500000000, A.D. 2019-Nov-30 00:00:00.0000,  3.787566348908559E-01,  9.167564006028580E-01, -2.648505072679989E-05, -1.615564037446897E-02,  6.599745986473378E-03,  6.082235689868286E-07,
2458818.500000000, A.D. 2019-Dec-01 00:00:00.0000,  3.625431903009844E-01,  9.232148548591661E-01, -2.588910885446326E-05, -1.627037566373766E-02,  6.316837256180217E-03,  5.786957808860222E-07,
2458819.500000000, A.D. 2019-Dec-02 00:00:00.0000,  3.462176272573541E-01,  9.293894474523428E-01, -2.533684705970074E-05, -1.637987998390715E-02,  6.032045016343284E-03,  5.216179062903069E-07,
2458820.500000000, A.D. 2019-Dec-03 00:00:00.0000,  3.297851682531894E-01,  9.352783595477174E-01, -2.485350453560241E-05, -1.648417054869117E-02,  5.745496365275235E-03,  4.416473190941574E-07,
2458821.500000000, A.D. 2019-Dec-04 00:00:00.0000,  3.132510181850079E-01,  9.408798933562862E-01, -2.445960295895797E-05, -1.658326502114002E-02,  5.457306983631608E-03,  3.435230178256237E-07,
2458822.500000000, A.D. 2019-Dec-05 00:00:00.0000,  2.966203644639734E-01,  9.461924626618277E-01, -2.417094415076105E-05, -1.667718075278953E-02,  5.167584877973030E-03,  2.319415582201972E-07,
2458823.500000000, A.D. 2019-Dec-06 00:00:00.0000,  2.798983769520101E-01,  9.512145865402701E-01, -2.399863980345285E-05, -1.676593574952465E-02,  4.876432923997463E-03,  1.116052518977169E-07,
2458824.500000000, A.D. 2019-Dec-07 00:00:00.0000,  2.630902064265659E-01,  9.559448848455467E-01, -2.394903669077023E-05, -1.684955051116313E-02,  4.583949819775012E-03, -1.262889826857005E-08,
2458825.500000000, A.D. 2019-Dec-08 00:00:00.0000,  2.462009811016202E-01,  9.603820738027345E-01, -2.402347199775474E-05, -1.692804995100474E-02,  4.290229348240962E-03, -1.355700501330313E-07,
2458826.500000000, A.D. 2019-Dec-09 00:00:00.0000,  2.292358015083736E-01,  9.645249600551227E-01, -2.421786393540398E-05, -1.700146462899314E-02,  3.995358059364881E-03, -2.515554000538113E-07,
2458827.500000000, A.D. 2019-Dec-10 00:00:00.0000,  2.121997348056790E-01,  9.683724317426802E-01, -2.452221581016880E-05, -1.706983053377488E-02,  3.699411739259823E-03, -3.544278594470215E-07,
2458828.500000000, A.D. 2019-Dec-11 00:00:00.0000,  1.950978103260665E-01,  9.719234457324023E-01, -2.492018628054972E-05, -1.713318673354699E-02,  3.402451404091533E-03, -4.377016776366490E-07,
2458829.500000000, A.D. 2019-Dec-12 00:00:00.0000,  1.779350187065508E-01,  9.751770110754264E-01, -2.538894112653272E-05, -1.719157054168433E-02,  3.104519986569961E-03, -4.949641941010066E-07,
2458830.500000000, A.D. 2019-Dec-13 00:00:00.0000,  1.607163170024376E-01,  9.781321700964136E-01, -2.589952436565147E-05, -1.724501050882538E-02,  2.805641157291299E-03, -5.205047660294210E-07,
2458831.500000000, A.D. 2019-Dec-14 00:00:00.0000,  1.434466414315414E-01,  9.807879799191112E-01, -2.641793685776528E-05, -1.729351844348746E-02,  2.505821535283653E-03, -5.100779746184791E-07,
2458832.500000000, A.D. 2019-Dec-15 00:00:00.0000,  1.261309277990308E-01,  9.831434981255611E-01, -2.690697663467101E-05, -1.733708238076267E-02,  2.205056718254622E-03, -4.616314603774132E-07,
2458833.500000000, A.D. 2019-Dec-16 00:00:00.0000,  1.087741376382052E-01,  9.851977760705939E-01, -2.732870860022249E-05, -1.737566246592509E-02,  1.903340324546458E-03, -3.758076175082067E-07,
2458834.500000000, A.D. 2019-Dec-17 00:00:00.0000,  9.138128647752929E-02,  9.869498620003878E-01, -2.764726405680882E-05, -1.740919090734309E-02,  1.600674202265250E-03, -2.560885493820815E-07,
2458835.500000000, A.D. 2019-Dec-18 00:00:00.0000,  7.395747012229262E-02,  9.883988140814013E-01, -2.783159499580552E-05, -1.743757586840954E-02,  1.297077726167307E-03, -1.085678640124968E-07,
2458836.500000000, A.D. 2019-Dec-19 00:00:00.0000,  5.650788553137107E-02,  9.895437216300549E-01, -2.785784659213139E-05, -1.746070814603027E-02,  9.925947469196584E-04,  5.856497205702628E-08,
2458837.500000000, A.D. 2019-Dec-20 00:00:00.0000,  3.903784421950296E-02,  9.903837318999791E-01, -2.771112191282738E-05, -1.747846922729335E-02,  6.872977600340472E-04,  2.357049849319683E-07,
2458838.500000000, A.D. 2019-Dec-21 00:00:00.0000,  2.155277735228212E-02,  9.909180797431533E-01, -2.738652528885226E-05, -1.749073973427547E-02,  3.812895522299819E-04,  4.125827438038981E-07,
2458839.500000000, A.D. 2019-Dec-22 00:00:00.0000,  4.058232396538186E-03,  9.911461178042031E-01, -2.688943914305400E-05, -1.749740782984867E-02,  7.470265326996520E-05,  5.790423740242072E-07,
2458840.500000000, A.D. 2019-Dec-23 00:00:00.0000, -1.344013852477577E-02,  9.910673450800543E-01, -2.623501797071010E-05, -1.749837735106003E-02, -2.323034186814819E-04,  7.258248537566786E-07,
2458841.500000000, A.D. 2019-Dec-24 00:00:00.0000, -3.093659806892230E-02,  9.906814315125709E-01, -2.544691400904641E-05, -1.749357512232609E-02, -5.395473765982687E-04,  8.453093454429700E-07,
2458842.500000000, A.D. 2019-Dec-25 00:00:00.0000, -4.842534958756487E-02,  9.899882361036968E-01, -2.455532136630129E-05, -1.748295638864777E-02, -8.468338461069039E-04,  9.321149882608411E-07,
2458843.500000000, A.D. 2019-Dec-26 00:00:00.0000, -6.590056701101998E-02,  9.889878164034102E-01, -2.359453999118946E-05, -1.746650713894216E-02, -1.153962731393934E-03,  9.834398113249075E-07,
2458844.500000000, A.D. 2019-Dec-27 00:00:00.0000, -8.335642516902744E-02,  9.876804284352941E-01, -2.260037124225498E-05, -1.744424261955360E-02, -1.460738658713698E-03,  9.990510944784338E-07,
2458845.500000000, A.D. 2019-Dec-28 00:00:00.0000, -1.007871268284981E-01,  9.860665179355353E-01, -2.160769804928083E-05, -1.741620241582354E-02, -1.766978613093673E-03,  9.809366883569264E-07,
2458846.500000000, A.D. 2019-Dec-29 00:00:00.0000, -1.181869236559763E-01,  9.841467054600459E-01, -2.064854003301240E-05, -1.738244351498851E-02, -2.072516422036142E-03,  9.327289178926660E-07,
2458847.500000000, A.D. 2019-Dec-30 00:00:00.0000, -1.355501300030749E-01,  9.819217687503224E-01, -1.975073010513137E-05, -1.734303318957891E-02, -2.377203800549031E-03,  8.590658658774499E-07,
2458848.500000000, A.D. 2019-Dec-31 00:00:00.0000, -1.528711301502854E-01,  9.793926255065635E-01, -1.893719660022524E-05, -1.729804323045028E-02, -2.680908671655300E-03,  7.650397297406155E-07,
2458849.500000000, A.D. 2020-Jan-01 00:00:00.0000, -1.701443808233178E-01,  9.765603186945023E-01, -1.822571331401604E-05, -1.724754632489101E-02, -2.983511998041463E-03,  6.558216388187520E-07,
2458850.500000000, A.D. 2020-Jan-02 00:00:00.0000, -1.873644112110868E-01,  9.734260052386806E-01, -1.762892480182808E-05, -1.719161464308643E-02, -3.284904364551508E-03,  5.364852558869797E-07,
2458851.500000000, A.D. 2020-Jan-03 00:00:00.0000, -2.045258225123505E-01,  9.699909478488024E-01, -1.715445808893416E-05, -1.713032021436187E-02, -3.584983256733105E-03,  4.120033736233895E-07,
2458852.500000000, A.D. 2020-Jan-04 00:00:00.0000, -2.216232884923835E-01,  9.662565089579287E-01, -1.680497174288957E-05, -1.706373645660391E-02, -3.883651632456295E-03,  2.873670871962549E-07,
2458853.500000000, A.D. 2020-Jan-05 00:00:00.0000, -2.386515578514603E-01,  9.622241452984469E-01, -1.657804954590847E-05, -1.699194014801483E-02, -4.180818110741882E-03,  1.677666715049852E-07,
2458854.500000000, A.D. 2020-Jan-06 00:00:00.0000, -2.556054584682721E-01,  9.578954014224185E-01, -1.646591080912914E-05, -1.691501306876717E-02, -4.476398897391428E-03,  5.876496946956068E-08,
2458855.500000000, A.D. 2020-Jan-07 00:00:00.0000, -2.724799027573273E-01,  9.532719004637676E-01, -1.645498470343106E-05, -1.683304242895832E-02, -4.770321329180933E-03, -3.361912670227580E-08,
2458856.500000000, A.D. 2020-Jan-08 00:00:00.0000, -2.892698924363897E-01,  9.483553307419959E-01, -1.652548618901187E-05, -1.674611909353826E-02, -5.062528512469250E-03, -1.030143695482691E-07,
2458857.500000000, A.D. 2020-Jan-09 00:00:00.0000, -3.059705200315136E-01,  9.431474276362289E-01, -1.665123036897906E-05, -1.665433271478686E-02, -5.352983883874925E-03, -1.430844155395946E-07,
2458858.500000000, A.D. 2020-Jan-10 00:00:00.0000, -3.225769638073127E-01,  9.376499517143756E-01, -1.680000054958467E-05, -1.655776349137749E-02, -5.641673763551289E-03, -1.482490237613983E-07,
2458859.500000000, A.D. 2020-Jan-11 00:00:00.0000, -3.390844731275466E-01,  9.318646662867186E-01, -1.693478415912990E-05, -1.645647158290411E-02, -5.928605579481497E-03, -1.146747085020140E-07,
2458860.500000000, A.D. 2020-Jan-12 00:00:00.0000, -3.554883431329398E-01,  9.257933196535244E-01, -1.701604529962875E-05, -1.635048691595416E-02, -6.213800113356297E-03, -4.130551715224918E-08,
2458861.500000000, A.D. 2020-Jan-13 00:00:00.0000, -3.717838810092671E-01,  9.194376380338656E-01, -1.700490195377209E-05, -1.623980320236148E-02, -6.497278193338332E-03,  6.942121787282369E-08,
2458862.500000000, A.D. 2020-Jan-14 00:00:00.0000, -3.879663697524526E-01,  9.127993333692177E-01, -1.686672030563430E-05, -1.612437924796652E-02, -6.779044969756449E-03,  2.114960784153516E-07,
2458863.500000000, A.D. 2020-Jan-15 00:00:00.0000, -4.040310371798694E-01,  9.058801260992494E-01, -1.657441753533559E-05, -1.600414791165838E-02, -7.059076487739165E-03,  3.759890042682450E-07,
2458864.500000000, A.D. 2020-Jan-16 00:00:00.0000, -4.199730366615746E-01,  8.986817785195945E-01, -1.611082375419287E-05, -1.587902992022768E-02, -7.337312387563080E-03,  5.522241805569726E-07,
2458865.500000000, A.D. 2020-Jan-17 00:00:00.0000, -4.357874422972630E-01,  8.912061318164527E-01, -1.546976474104294E-05, -1.574894823414610E-02, -7.613655758379060E-03,  7.290972614303255E-07,
2458866.500000000, A.D. 2020-Jan-18 00:00:00.0000, -4.514692572133279E-01,  8.834551403118164E-01, -1.465590387009824E-05, -1.561383951160564E-02, -7.887978421828160E-03,  8.961964732387472E-07,
2458867.500000000, A.D. 2020-Jan-19 00:00:00.0000, -4.670134312326675E-01,  8.754308989022297E-01, -1.368363506526438E-05, -1.547366135084976E-02, -8.160128791019567E-03,  1.044569782636871E-06,
2458868.500000000, A.D. 2020-Jan-20 00:00:00.0000, -4.824148838384368E-01,  8.671356623686470E-01, -1.257538388814667E-05, -1.532839581580410E-02, -8.429939979483998E-03,  1.167154172216468E-06,
2458869.500000000, A.D. 2020-Jan-21 00:00:00.0000, -4.976685293145374E-01,  8.585718569624973E-01, -1.135960831821258E-05, -1.517805047048590E-02, -8.697237053756999E-03,  1.258964755335803E-06,
2458870.500000000, A.D. 2020-Jan-22 00:00:00.0000, -5.127693021184386E-01,  8.497420852462237E-01, -1.006869094527254E-05, -1.502265793182667E-02, -8.961843299446274E-03,  1.317134422249217E-06,
2458871.500000000, A.D. 2020-Jan-23 00:00:00.0000, -5.277121812729410E-01,  8.406491250651156E-01, -8.736846011039670E-06, -1.486227438403445E-02, -9.223585729465111E-03,  1.340847703043664E-06,
2458872.500000000, A.D. 2020-Jan-24 00:00:00.0000, -5.424922127720442E-01,  8.312959233415667E-01, -7.398142956120401E-06, -1.469697708072943E-02, -9.482299918230404E-03,  1.331172742005970E-06,
2458873.500000000, A.D. 2020-Jan-25 00:00:00.0000, -5.571045289643057E-01,  8.216855854583636E-01, -6.084751517405789E-06, -1.452686080750149E-02, -9.737833927613021E-03,  1.290786411743959E-06,
2458874.500000000, A.D. 2020-Jan-26 00:00:00.0000, -5.715443639559987E-01,  8.118213613424090E-01, -4.825510092378655E-06, -1.435203352387293E-02, -9.990050910901343E-03,  1.223607780962418E-06,
2458875.500000000, A.D. 2020-Jan-27 00:00:00.0000, -5.858070644601320E-01,  8.017066297458010E-01, -3.644888539036397E-06, -1.417261172419246E-02, -1.023883008571106E-02,  1.134385601387667E-06,
2458876.500000000, A.D. 2020-Jan-28 00:00:00.0000, -5.998880961600996E-01,  7.913448823768401E-01, -2.562359652799410E-06, -1.398871622450413E-02, -1.048406609791766E-02,  1.028304746595045E-06,
2458877.500000000, A.D. 2020-Jan-29 00:00:00.0000, -6.137830463424986E-01,  7.807397093192615E-01, -1.592128257801541E-06, -1.380046899878702E-02, -1.072566717385019E-02,  9.106734163101997E-07,
2458878.500000000, A.D. 2020-Jan-30 00:00:00.0000, -6.274876240491730E-01,  7.698947866412743E-01, -7.431150411910630E-07, -1.360799141051601E-02, -1.096355270668695E-02,  7.867305618079733E-07,
2458879.500000000, A.D. 2020-Jan-31 00:00:00.0000, -6.409976591759319E-01,  7.588138664054097E-01, -1.906767643647439E-08, -1.341140384997758E-02, -1.119765098179550E-02,  6.615830162328128E-07,
2458880.500000000, A.D. 2020-Feb-01 00:00:00.0000, -6.543091018072246E-01,  7.475007686205272E-01,  5.813236892375592E-07, -1.321082650436383E-02, -1.142789765811877E-02,  5.402548424412601E-07,
2458881.500000000, A.D. 2020-Feb-02 00:00:00.0000, -6.674180226962477E-01,  7.359593741334469E-01,  1.064401389586187E-06, -1.300638078566387E-02, -1.165423547183287E-02,  4.278111797003731E-07,
2458882.500000000, A.D. 2020-Feb-03 00:00:00.0000, -6.803206152435698E-01,  7.241936170726263E-01,  1.441654387300251E-06, -1.279819078007709E-02, -1.187661546433814E-02,  3.295023333053712E-07,
2458883.500000000, A.D. 2020-Feb-04 00:00:00.0000, -6.930131986043894E-01,  7.122074752489690E-01,  1.729957227338377E-06, -1.258638390244331E-02, -1.209499983461881E-02,  2.508553943644458E-07,
2458884.500000000, A.D. 2020-Feb-05 00:00:00.0000, -7.054922206338285E-01,  7.000049569729501E-01,  1.951835661127451E-06, -1.237108973137748E-02, -1.230936617187846E-02,  1.976182038342598E-07,
2458885.500000000, A.D. 2020-Feb-06 00:00:00.0000, -7.177542582807132E-01,  6.875900832752494E-01,  2.135555797863231E-06, -1.215243588697002E-02, -1.251971220109741E-02,  1.754434980539512E-07,
2458886.500000000, A.D. 2020-Feb-07 00:00:00.0000, -7.297960119985314E-01,  6.749668658347717E-01,  2.314725268756217E-06, -1.193054011106841E-02, -1.272605923282155E-02,  1.892175952502107E-07,
2458887.500000000, A.D. 2020-Feb-08 00:00:00.0000, -7.416142903910098E-01,  6.621392832275889E-01,  2.527037703507878E-06, -1.170549886180357E-02, -1.292845156064530E-02,  2.420311919892640E-07,
2458888.500000000, A.D. 2020-Feb-09 00:00:00.0000, -7.532059826340686E-01,  6.491112610299257E-01,  2.811878760245259E-06, -1.147737490047532E-02, -1.312694896604221E-02,  3.339839623432472E-07,
2458889.500000000, A.D. 2020-Feb-10 00:00:00.0000, -7.645680199266758E-01,  6.358866634019272E-01,  3.206822872624728E-06, -1.124618870402860E-02, -1.332161137636384E-02,  4.612475379089066E-07,
2458890.500000000, A.D. 2020-Feb-11 00:00:00.0000, -7.756973325652013E-01,  6.224693028784704E-01,  3.743540802014699E-06, -1.101191905322506E-02, -1.351247866753390E-02,  6.159016851137530E-07,
2458891.500000000, A.D. 2020-Feb-12 00:00:00.0000, -7.865908133647836E-01,  6.088629700334237E-01,  4.444065880201502E-06, -1.077451508013762E-02, -1.369955242587893E-02,  7.868247794309205E-07,
2458892.500000000, A.D. 2020-Feb-13 00:00:00.0000, -7.972452977114995E-01,  5.950714773175352E-01,  5.318408811860068E-06, -1.053391647709347E-02, -1.388278678406725E-02,  9.614203890885109E-07,
2458893.500000000, A.D. 2020-Feb-14 00:00:00.0000, -8.076575648826534E-01,  5.810987060837478E-01,  6.364060881295568E-06, -1.029007448557984E-02, -1.406209117853206E-02,  1.127546552193788E-06,
2458894.500000000, A.D. 2020-Feb-15 00:00:00.0000, -8.178243577586213E-01,  5.669486459067397E-01,  7.567247319725524E-06, -1.004296684336742E-02, -1.423734214483107E-02,  1.275000905940830E-06,
2458895.500000000, A.D. 2020-Feb-16 00:00:00.0000, -8.277424131598293E-01,  5.526254200312637E-01,  8.905299174696137E-06, -9.792604050172144E-03, -1.440839825363522E-02,  1.396257855636780E-06,
2458896.500000000, A.D. 2020-Feb-17 00:00:00.0000, -8.374084946360714E-01,  5.381332965167515E-01,  1.034941117843185E-05, -9.539028498707455E-03, -1.457511316098065E-02,  1.486540748220501E-06,
2458897.500000000, A.D. 2020-Feb-18 00:00:00.0000, -8.468194222073544E-01,  5.234766883197177E-01,  1.186725252092912E-05, -9.282309817399453E-03, -1.473734454910087E-02,  1.543505377304199E-06,
2458898.500000000, A.D. 2020-Feb-19 00:00:00.0000, -8.559720968180344E-01,  5.086601464767141E-01,  1.342518078433907E-05, -9.022539334919451E-03, -1.489495914898089E-02,  1.566798931469148E-06,
2458899.500000000, A.D. 2020-Feb-20 00:00:00.0000, -8.648635195288379E-01,  4.936883497003192E-01,  1.499002258199596E-05, -8.759825240984828E-03, -1.504783513170721E-02,  1.557650610610407E-06,
2458900.500000000, A.D. 2020-Feb-21 00:00:00.0000, -8.734908064164616E-01,  4.785660923381344E-01,  1.653048487958382E-05, -8.494288834380845E-03, -1.519586317673609E-02,  1.518543938040663E-06,
2458901.500000000, A.D. 2020-Feb-22 00:00:00.0000, -8.818512001690600E-01,  4.632982715531519E-01,  1.801827517691240E-05, -8.226061597131885E-03, -1.533894705352401E-02,  1.452957021103477E-06,
2458902.500000000, A.D. 2020-Feb-23 00:00:00.0000, -8.899420789887584E-01,  4.478898740179693E-01,  1.942898158359640E-05, -7.955282668564687E-03, -1.547700402719131E-02,  1.365136424029861E-06,
2458903.500000000, A.D. 2020-Feb-24 00:00:00.0000, -8.977609630375283E-01,  4.323459623028973E-01,  2.074273194372576E-05, -7.682096429639137E-03, -1.560996503906509E-02,  1.259878652159157E-06,
2458904.500000000, A.D. 2020-Feb-25 00:00:00.0000, -9.053055184954463E-01,  4.166716612709123E-01,  2.194463519342561E-05, -7.406650157360322E-03, -1.573777448349823E-02,  1.142314129665907E-06,
2458905.500000000, A.D. 2020-Feb-26 00:00:00.0000, -9.125735593746724E-01,  4.008721449496619E-01,  2.302501342260197E-05, -7.129091922681762E-03, -1.586038947216913E-02,  1.017708254708397E-06,
